"","SSA_00123","SSA_00197","SSA_00312","SSA_00279","SSA_00041","SSA_00062","SSA_00216","SSA_00050","SSA_00160","SSA_00135","SSA_00304","SSA_00209","SSA_00033","SSA_00096","SSA_00229","SSA_00007","SSA_00138","SSA_00262","SSA_00024","SSA_00010","SSA_00187","SSA_00006","SSA_00186"
"Km2_HCO3",0.0575765414552121,0.057577190637865,0.0575771667371512,0.0575775738087794,0.0575769316625378,0.0575771788139681,0.0575768855410874,0.0575775488546256,0.0575773698465337,0.0575769960043877,0.0575771427780883,0.0575771218256793,0.0575769120692647,0.0575779334742441,0.0575768642080399,0.0575771018049673,0.0575769766251629,0.0575774019992019,0.0575776584367586,0.0575778495791057,0.0575771650540145,0.0575764798453466,0.0575767378727175
"Km2_PEP",0.138359019273262,0.138360323689981,0.138362115629852,0.138357635609191,0.138362654157969,0.138361974774789,0.138361603846449,0.138359914069817,0.138359332401848,0.138360217878433,0.138358970366945,0.13836072300444,0.138360116466866,0.138360250639782,0.138361773871425,0.138359417355694,0.138362731881029,0.138357566836771,0.13835793020537,0.138358128647212,0.138362777357399,0.13836284522472,0.138366236409747
"Km6_CO2",0.0315311043916513,0.0158178301315417,0.0206221541854496,0.0295264941573457,0.0343180710538624,0.0225934831697419,0.025984870243136,0.0215697953731343,0.0214146380660071,0.0161596733717166,0.0299310479865743,0.0252734239399804,0.0301823278057939,0.0135894881965751,0.0214461535522174,0.0430100557901113,0.0198508454759468,0.0159913342409474,0.0175948172852222,0.0225400006263218,0.0169733921429526,0.0402564319919565,0.0158058108250461
"Km6_O2",0.234662647395026,0.24832628691704,0.235435509400546,0.265009832442053,0.253006879638113,0.261602616468563,0.232168038511719,0.275307434972644,0.231595069235663,0.24713653443111,0.261875918082444,0.239003986360115,0.257400235722168,0.253149970617351,0.233186875024453,0.250709116323681,0.261867011334763,0.247626655140634,0.25249412061759,0.247093193053316,0.255193821719872,0.260258346058432,0.251637181667333
"Km7_PGA",4.20053494598926,4.20053592278216,4.20047911778301,4.2005375968449,4.20054034030361,4.2005440836809,4.20050422465891,4.2005712867582,4.20057089386383,4.20059624332771,4.20047891774794,4.20051781638412,4.2004968772318,4.20052351317006,4.20048983705975,4.20054933565774,4.2005761741545,4.20056522313455,4.20052103691192,4.20053383314908,4.20054724155006,4.20046393056959,4.20059502617781
"Km10_GAP",0.0515270815737602,0.0538248073908748,0.0533381889038676,0.0594413277087979,0.0553581618077851,0.0512816023151748,0.0517610044933869,0.0536704129329715,0.051609267215909,0.0531917124882086,0.0550423468864061,0.0507460999081847,0.0513448289983372,0.0527040999907326,0.0484484496763271,0.0544541401653129,0.0559711208567642,0.0481212026922068,0.0524766041996017,0.0524406222280299,0.0522259402597006,0.0536916103953839,0.0543603030081153
"Km12_DHAP",0.565352408700324,0.565346043579888,0.565345848308766,0.565374143017332,0.565368284966784,0.565354134254308,0.565344082200313,0.565360302479017,0.565343508552868,0.565366160815601,0.565356806674977,0.565351032598353,0.565355704125102,0.565359785025407,0.565353473034499,0.565362553435149,0.565372346788718,0.565361938648256,0.565354733289834,0.565350798987225,0.565358841632504,0.565369809608212,0.565361543549845
"Km12_E4P",0.198376144159112,0.198379301171231,0.198376247478825,0.198377900277309,0.198374807249523,0.198377817915122,0.198377312714305,0.198378254463819,0.198376409825816,0.198376382207128,0.198380753063179,0.198376770000223,0.198379199811105,0.198381313934138,0.198377567729659,0.198375510289812,0.198376548976941,0.198376104351562,0.19837927296858,0.198379660444189,0.198378774958611,0.198372581706528,0.198376955643259
"Km14_GAP",0.13724359030827,0.135625494267384,0.127291668015525,0.128768605099561,0.128176297547699,0.15045913999574,0.14368044648499,0.135626792095113,0.140130485416663,0.130807905589592,0.127250396052477,0.141792507357655,0.133291817338939,0.118510744233482,0.127776017041646,0.118578854589623,0.121693971829523,0.139967006463648,0.144119195278209,0.13447771025887,0.149866350694164,0.11359054173798,0.142399850215743
"Km18_Ru5P",0.0636717339133362,0.0418494053076115,0.0517765793394231,0.0656857416229185,0.0652899140271841,0.0580229945497064,0.047059681002799,0.0534470131832474,0.0690254158648071,0.0548010051679325,0.0653815833067846,0.059029825595411,0.055517204894512,0.0502156686068472,0.0538775367618423,0.0619233794633159,0.046863476269832,0.0596270558873727,0.0549472039357888,0.0633108241393946,0.0435930106493556,0.0734544319326892,0.0451373925958803
"Ki57",0.216253268678141,0.216256710173026,0.216249377112449,0.216253103602066,0.216253515421488,0.216252367430383,0.216251871336238,0.216250432951968,0.216250928666867,0.216258463815561,0.216256652138733,0.216252243082688,0.216255287034185,0.216255147588912,0.216252551761476,0.216248734431347,0.216255633600407,0.216253237079537,0.21624915329059,0.216254836628701,0.216253740345684,0.216244536199048,0.216256456340543
"Vm6y22",0.0784874937071092,0.0735117084728469,0.0713455690921076,0.0752881214622833,0.0770719073203135,0.0768769415725984,0.0749824595752476,0.0718392503627844,0.0779381317555972,0.069089144151617,0.0753034958649051,0.0771041440981655,0.0761273869451434,0.0716587580098701,0.0730573125891508,0.0750299741455977,0.0736640583114514,0.074517519835316,0.073868848989548,0.0734704866216452,0.0724169798543374,0.0890351170324916,0.0677530363175066
"Jmaxy22",0.968360291293139,0.968365985830585,0.968367108809969,0.968365598240445,0.968365124528348,0.968365339363342,0.968366234938038,0.968365160269614,0.968363547131762,0.968366497485949,0.96836634229401,0.968367500190312,0.968364304922916,0.968367577659119,0.968366892845711,0.968364990265519,0.968366646221157,0.968361610521529,0.968365367062668,0.968366779050342,0.968369796496196,0.968359822968172,0.968370154265602
"KaRac",17.6658278641781,17.6659314431005,17.6653940687464,17.6656131493549,17.6658455606268,17.6657756727532,17.6656221691415,17.6657551603735,17.6657410150502,17.6658061475607,17.6654995949999,17.6656136835418,17.6656004433808,17.66552633468,17.6659412316441,17.6660203989016,17.6656501220582,17.6657159748697,17.6656922551486,17.6656828523951,17.6656648191146,17.6659061038188,17.6654621471548
"tao_ActRubisco",217.244007853629,218.896309600125,216.553590398453,219.290287587398,216.210096239071,216.801576369788,215.995151413363,216.837398361773,216.702190229802,218.92063520684,219.327201968975,218.858147115723,217.994322933645,218.272646970061,215.23368425256,211.869510041079,217.232704022802,217.868940769592,216.862518729752,219.016064436285,217.901985660669,212.938808120232,217.539599956974
"Perm_CO2",0.0987785331159961,0.119616025915187,0.120647722710659,0.121680051570961,0.0733118650075399,0.129972544396415,0.112546562385114,0.146014150800636,0.143566376786701,0.112516170157594,0.0566355330483537,0.0945027144737518,0.112258617523001,0.0379321667426957,0.0763302402723755,0.182054299066695,0.0940654601294819,0.161478566443132,0.121706446844863,0.116095903800838,0.130410888928367,0.167631220708257,0.141856904510178
"BBslope",2.83790980432598,2.83792781055027,2.83792429251133,2.83792193551192,2.83792942422186,2.8379116227573,2.83791644165984,2.83793052702172,2.83791719898623,2.83791265200281,2.83790703782677,2.837919606059,2.83791203396485,2.83793224829709,2.8379009341134,2.83794085245247,2.83791862283725,2.83790627435245,2.83792676090785,2.83792155789316,2.83792327702566,2.83792900497283,2.83791677347321
"MRd",1.24064923815739,1.28855266895248,1.27216083513022,1.3987753839076,1.24593234787217,1.25443585927576,1.43315642267232,1.226889952588,1.53389205002713,1.21973558202701,1.19780051626736,1.22223206342052,1.09824922899733,1.13089757130206,1.3212897977997,1.45826512515817,0.993885486637442,1.16351802511859,1.28091733776307,1.35524068525494,1.30347822050489,1.14257627450571,1.09290802981254
