"","SSA_00108","SSA_00068","SSA_00010","SSA_00367","SSA_00062","SSA_00239","SSA_00135","SSA_00187","SSA_00197","SSA_00067","SSA_00238","SSA_00004","SSA_00139","SSA_00216","SSA_00179","SSA_00235","SSA_00110","SSA_00105","SSA_00121","SSA_00254","SSA_00204","SSA_00151"
"Km2_HCO3",0.0603255284127021,0.0529322825014609,0.0647212431295185,0.0598256275690001,0.0532439285487899,0.0611121018020177,0.0461310632390856,0.0564360229996395,0.0562425659089486,0.0599980048086688,0.0555706619543938,0.0519410455246569,0.0552415273569268,0.0440570985089122,0.0591841770232403,0.0480464497772449,0.0498575752599762,0.0588081891254692,0.0600670098250911,0.0552357740663417,0.0591662741782448,0.0478935187295379
"Km2_PEP",0.158786745900021,0.218568532559886,0.149095438458201,0.132205696407761,0.178166467436851,0.164693744491362,0.210787228445347,0.208756282596839,0.177267835079929,0.199354954030488,0.195645412711323,0.212409432423632,0.161977927312055,0.232795481462227,0.166133865002291,0.209841732131079,0.202106269284523,0.233058187844145,0.165207846598928,0.222655098788057,0.147507270195233,0.227193728650633
"Km6_CO2",0.0237551434592805,0.022813287398988,0.0258451584555143,0.0226525097306407,0.0240084340960895,0.0216862063666541,0.0223163320192573,0.0199061209811019,0.018207656111194,0.0208705502305313,0.020304639408574,0.021885030777127,0.0278435089852915,0.0210075994620486,0.0236950362079756,0.0231236430370723,0.0252073596247131,0.0232721071202518,0.0211979423375105,0.0225959938346861,0.0243742640452995,0.0211942819822127
"Km6_O2",0.226454761857299,0.185077434424842,0.229594383620983,0.230498127296281,0.237362752807057,0.26972505795505,0.201757775418863,0.246762406580668,0.19006590976273,0.248680544374288,0.269160148891859,0.250565919477853,0.222872967250788,0.169115722411911,0.199177407143056,0.243495708560433,0.24393948670586,0.219897045501647,0.2315350214279,0.267275870109673,0.238035167793767,0.234748159758857
"Km7_PGA",4.53109997447706,5.98573272274912,5.00614974786026,5.60060830741609,4.52478306680055,5.32902097654275,6.51546018505694,4.24647233389641,3.89156079452689,5.65820455125237,4.94356401744293,4.59877601897259,3.79340505678722,4.12461880013052,5.26316619893039,5.40402560614628,5.52001276937081,5.51092003052048,5.23265672016874,4.22645465261541,5.28583166191149,5.48319484465837
"Km10_GAP",0.0771625411159401,0.0422192141331453,0.0576498738742996,0.0494524682463605,0.0487423174543968,0.0509848541747093,0.0605407507634887,0.0509765230436459,0.0652471795553397,0.0519983990672843,0.0573243619514034,0.0515294205749136,0.0778251402946476,0.0472604560153254,0.0572619694280108,0.0626649575449845,0.0443156080591809,0.047299228728508,0.0442556215766753,0.0514248978259341,0.0463106273563367,0.0583613842010429
"Km12_DHAP",0.431627261108857,0.482268301293652,0.365011640334624,0.483509922420613,0.474191694991392,0.640957958589212,0.521951427911319,0.504629726741858,0.376964264215695,0.605215154855357,0.552584176867459,0.467562189540124,0.535824616263572,0.267940779098027,0.477719886254324,0.494046441632568,0.543710306818774,0.334313360240606,0.362919257285878,0.528213806199475,0.474204573002371,0.473632573617979
"Km12_E4P",0.298432215756903,0.239648099323582,0.260580953368827,0.236813511574291,0.216321804247548,0.263863676369821,0.20289660748184,0.199952816711385,0.236013433270219,0.223175865205057,0.287023132213432,0.224302115156919,0.284817797394024,0.310164423577286,0.229263154259118,0.258602464619101,0.226094764197,0.260545671576524,0.239549245493498,0.243870504512562,0.232651186954638,0.210712450009689
"Km14_GAP",0.162383568229656,0.069138978397584,0.12169355610498,0.136238324956146,0.172416941848025,0.106170792838038,0.13275690380403,0.169032261575469,0.142239045777645,0.1703040524238,0.0938284368156953,0.188225778387545,0.132719445000216,0.157761331988273,0.143905854764507,0.164672267520373,0.14314849563685,0.147713937321233,0.179821257554156,0.139184478455981,0.150778207499619,0.166247923410798
"Km18_Ru5P",0.0509417431269606,0.0415368170133849,0.0614839676049048,0.0606530784828807,0.0549159001554439,0.0586661524491329,0.0473044856189851,0.045563959141041,0.0314866757380029,0.0558051048974692,0.0465526711979079,0.0539944578757433,0.0622134437889659,0.0421710304230552,0.0547532429506114,0.0652154541566494,0.0643727776875807,0.055004058890508,0.0598591137594645,0.0537917330313584,0.0484406096918029,0.0551901509979275
"Ki57",0.213336467921074,0.284437680481767,0.250340177870832,0.214396738010618,0.174796066449348,0.248406958318701,0.290982699055719,0.256161484337754,0.29180610496234,0.215583626189228,0.263790810407089,0.235883418415528,0.281536624591572,0.259447502345928,0.287598366711394,0.290577435261357,0.274520461385054,0.211625702589003,0.216611515294536,0.259292318645435,0.264037359293207,0.194440781707756
"Vm6y22",0.0714945568094077,0.0705222050991502,0.0705193476846699,0.0706811110128536,0.0733504469054606,0.0721271415948982,0.0683563321300626,0.0712130415490843,0.0712470028754662,0.074192511798324,0.0746201676268337,0.073250233185417,0.0726089181302672,0.0703342864915488,0.0722841330270147,0.0736844676607553,0.0689230107871507,0.0708469469526704,0.0750403459673518,0.0694292178086744,0.0717210947636887,0.0765090970715595
"Jmaxy22",0.957838348222671,0.9273874599237,0.902358637836799,0.910552264258637,0.950417140856635,0.893348985695057,0.94155424584671,0.959329788959544,0.975464957481676,0.929678236469302,0.971682876190403,0.947830538211881,0.989316605909315,0.969813123403793,0.930077464633083,0.951514047306086,0.942943770926456,0.950361657857415,0.90858872032943,0.949710292161885,0.939351438743788,0.962110859143982
"KaRac",11.8053156073537,12.3314712994013,11.3478140539435,13.8960664029956,13.9681169286135,13.849516132017,14.953774646107,13.093177340407,13.6988064081529,13.4909457785991,14.3342498402709,12.8040096081711,13.0265592510404,11.8776865955438,12.1723234461004,13.8473252997578,12.1417803557376,12.3230986594957,13.7745862395842,11.9809982433971,13.2667065331568,16.4617829765893
"tao_ActRubisco",244.428868621038,191.633866405706,265.915758263524,233.284738535495,234.779329690256,217.797351570458,260.800622761303,238.423677360446,240.763970047239,238.603837948449,209.187834791059,227.177764036547,203.293518906003,222.439999103304,265.267113927909,257.362247240497,258.984420189497,248.670452373585,230.386583495084,240.195229155606,228.025925058759,256.60681170709
"Perm_CO2",0.138358551662733,0.11704069438207,0.140585467875265,0.153664936124347,0.15886196940808,0.173706737562206,0.16419858207604,0.156731801339164,0.161411717992736,0.136281694570175,0.163006214164608,0.156961532068057,0.178008309334335,0.148631972921666,0.154459490396084,0.128840203232472,0.152703128029537,0.137074583703611,0.165127491979613,0.12477587028509,0.148185552680662,0.133000199725898
"BBslope",2.78531917197784,2.87293729832344,2.84832547446904,2.7841585702934,2.93819996573145,2.8843136609888,2.8270900645617,2.9593084879611,2.89554977310673,2.84281578378326,2.8655523121085,2.91651083308362,2.76326352477568,2.7070897344407,2.93876347811343,2.72017677868453,2.78587247440422,2.88483550844742,2.82670049255961,2.82232058985792,2.85558458297662,2.98670038753239
"MRd",1.42121794002451,1.20217009017692,1.28608172004871,1.23837072367897,1.22049623771472,1.1766665163445,1.20912571675923,1.2645605024315,1.30411104637676,1.18749556922342,1.0578301325035,1.21924624649606,1.20895449946036,1.30952174240139,1.24132157629833,1.28569381463224,1.17447593016902,1.22255596236008,1.19703663684914,1.07859811647963,1.32036858218385,1.14035739460595
