"","SSA_00108","SSA_00068","SSA_00010","SSA_00367","SSA_00062","SSA_00239","SSA_00135","SSA_00187","SSA_00197","SSA_00067","SSA_00238","SSA_00004","SSA_00139","SSA_00216","SSA_00179","SSA_00235","SSA_00110","SSA_00105","SSA_00121","SSA_00254","SSA_00204","SSA_00151"
"Km2_HCO3",0.0522423276516345,0.0522420809255175,0.0522429481842484,0.052242734476659,0.0522426730198584,0.0522427722058691,0.052241813280472,0.0522425330832377,0.0522423304019881,0.052242784336599,0.0522423180456381,0.0522423625137142,0.0522420818610578,0.0522416330868405,0.0522427606180787,0.0522421918928824,0.0522421107239943,0.0522425624021887,0.0522428056333427,0.0522427739111577,0.0522427974681122,0.052242262395399
"Km2_PEP",0.193101642725725,0.193107229008687,0.193102010236356,0.193099082337032,0.193104666942556,0.193103319510606,0.193106953258996,0.193107519847401,0.193102590172386,0.193106060505814,0.193105878150938,0.19310618723055,0.193103364969056,0.193108797260782,0.193102204007793,0.193106560602163,0.193107739655738,0.193109486685627,0.193103518184689,0.193106546955964,0.193102560754542,0.193110907238353
"Km6_CO2",0.0234058573669529,0.0234056766026273,0.023406097983684,0.0234058163420859,0.0234058841571793,0.0234057655721596,0.0234057663227538,0.0234054667812737,0.0234054198667396,0.0234055928680826,0.0234055859786252,0.023405804879571,0.0234063078703137,0.0234056072071251,0.0234059209868782,0.023405929931889,0.0234060714536316,0.0234057104764819,0.0234056936920488,0.0234056297003192,0.0234060069365839,0.0234056041955491
"Km6_O2",0.261279664531476,0.261276863551896,0.261279840569831,0.261279757503523,0.261283981786901,0.261284288039905,0.261281991691058,0.261282093315696,0.261277100001731,0.261285275729003,0.261282129190192,0.261282849549037,0.261280020308442,0.261274971089498,0.26128016801603,0.261284071646697,0.261282652072306,0.261279129033216,0.261282817220069,0.261282830584203,0.261282452469041,0.26128260256711
"Km7_PGA",4.59325019764354,4.92910171795777,4.65496795570558,4.94205729384946,4.74607985731746,4.96368606641515,5.09229162436192,4.72867202755073,4.53968503774566,4.96246693523253,4.91987577494631,4.74814130933261,4.47823493953464,4.57491336692699,4.77039974411966,4.7924683826649,4.84726689972948,4.84738618464616,4.82386429855097,4.57324022015432,4.81630905601455,4.99095409543332
"Km10_GAP",0.0789913365178471,0.0409247853446631,0.0646853120437242,0.0469299749512046,0.0523113603565768,0.0538799946943558,0.0618628210146961,0.0519756750944357,0.0673335917378368,0.0543792352483143,0.0587212620222253,0.0517463201454248,0.081444540459915,0.0490636733765318,0.0583128308089875,0.0617779165224843,0.042633813077044,0.0427903873887338,0.036047931793433,0.0495771330911401,0.0467169066216815,0.0594055012052248
"Km12_DHAP",0.345906018232607,0.494984547568653,0.35376926991187,0.375739430261706,0.466569320063444,0.646503891766296,0.544432232077607,0.45111742145885,0.326069944183095,0.602957005805056,0.556204222101871,0.448359063959303,0.460557591813589,0.200705539823484,0.454305960656789,0.44586258474642,0.502589862510658,0.231286089227592,0.33244744146168,0.491663058356267,0.47734250106729,0.373190831826556
"Km12_E4P",0.321279023203577,0.238168019139096,0.279156361620643,0.210765747859849,0.203940857084205,0.250321534154475,0.20946430674315,0.199572384115784,0.261932808079226,0.240262707834181,0.307149994327285,0.213644539623633,0.332644471802875,0.325603992110786,0.22711775105407,0.239736025635106,0.225536326169036,0.268234191033589,0.219643449988818,0.229378863484271,0.247805875614072,0.216150165720263
"Km14_GAP",0.156725501901927,0.0829133062944973,0.134462359818549,0.137736755888368,0.172594570502875,0.112623911831422,0.140887773074521,0.168700690253124,0.137199699702186,0.169005493269901,0.105154024579726,0.185361549113332,0.140808160463999,0.154195191882132,0.145000040711592,0.163116915029271,0.148005827813655,0.13495298947541,0.179638195894495,0.144127645681035,0.157735768571001,0.16012986334028
"Km18_Ru5P",0.0538466035371399,0.0434891857069689,0.0720462384219695,0.059840972795355,0.0572985745264513,0.0669385330933753,0.0487689909436795,0.0376812068058829,0.0287385549918695,0.0586085822797391,0.0372100429287076,0.0498240783836756,0.0655153298869422,0.0298614722861563,0.0575126503864037,0.076589033564762,0.0708356494639933,0.0552309080285082,0.0715464888457653,0.053441285329312,0.0497958376815214,0.0561176981367835
