"","SSA_00173","SSA_00138","SSA_00197","SSA_00179","SSA_00075","SSA_00096","SSA_00128","SSA_00097","SSA_00033","SSA_00160","SSA_00068","SSA_00279","SSA_00241","SSA_00275","SSA_00286","SSA_00312","SSA_00110","SSA_00003","SSA_00239","SSA_00121","SSA_00186","SSA_00222"
"Km2_HCO3",0.051856294364989,0.0518565222624052,0.0518569382329578,0.0518566608620792,0.0518567976446215,0.051857464791856,0.0518572429507691,0.0518567306326937,0.0518567965214628,0.0518559839460986,0.0518567250888941,0.0518566441230751,0.0518568840681181,0.0518568649254888,0.051856705685316,0.0518567322098317,0.0518563171206255,0.0518567608071259,0.0518570881689649,0.0518569820552009,0.05185666112124,0.0518566779990746
"Km2_PEP",0.143208411386885,0.143209548965055,0.143208009658436,0.143210113515347,0.143214988240154,0.143212330520299,0.143210013178457,0.143208851530188,0.143210794603177,0.143215252222497,0.143214552875903,0.143210226974385,0.143208925009078,0.143211416282271,0.143209657092789,0.143213527894039,0.143213391425909,0.143207242549996,0.143210241641478,0.143211057782277,0.143213004724294,0.143210231989719
"Km6_CO2",0.0244710987234847,0.0244709959030499,0.0244708463319768,0.0244711346247496,0.0244708633556114,0.0244706400543968,0.0244708483196535,0.0244711046721617,0.0244713238739584,0.0244708236202923,0.0244705702331108,0.0244711012785438,0.0244711065443336,0.0244708983918194,0.0244713248869639,0.0244705846875873,0.0244711636349246,0.0244711274070293,0.0244708163627096,0.024470905667077,0.0244710618190738,0.0244709728805565
"Km6_O2",0.257934421139451,0.257933550271768,0.257930134722997,0.257929041101261,0.257928305008014,0.25792841598674,0.257932973025053,0.257932505149931,0.257931923692571,0.257923025322585,0.257924438326183,0.257933672049502,0.257931256011021,0.257935564714721,0.257935810029624,0.257925948049621,0.257930297629554,0.257929445961773,0.257930266972611,0.257930168903705,0.257928876254902,0.257934589218909
"Km7_PGA",4.61152437132758,4.63869386077676,4.4681830818373,4.57361106606236,4.43796821880345,4.69789788006039,4.86433690313911,4.25044606444741,4.54685167032287,4.57806675930748,4.71942687933186,4.16497699925684,4.65072580521428,4.66440501650791,4.56079953476679,4.44506948484048,4.44011846759447,4.18532165981782,4.83027482849389,4.4768332578257,4.63569473905035,4.46145477793777
"Km10_GAP",0.0850121605817806,0.0478389578894082,0.0697927219465257,0.0539012907432695,0.0364992291958233,0.0633019463582258,0.0424319683899505,0.0502641216228201,0.0526919393266106,0.0484589381874541,0.025659002953439,0.0627140408845191,0.051484161856161,0.0519179068102507,0.0602937592732676,0.0551470180191255,0.0168960208001606,0.0878724112820098,0.037612076010435,0.0252037500054219,0.0344203657278274,0.0462856797864557
"Km12_DHAP",0.815516825806595,0.735924881728059,0.363918697829846,0.50527613857545,0.560032685213774,0.620285123233598,0.727630703350154,0.739591597154552,0.621044920583704,0.158910725669953,0.533048885521149,0.657615831136056,0.660131523270684,0.646850334278681,0.611777183565252,0.328880012501432,0.480533026460323,0.956797742254184,0.785876911418584,0.545278379725927,0.709793161876243,0.6710347006693
"Km12_E4P",0.301928878208537,0.301920547848529,0.30192092369589,0.301922157044307,0.30192249818437,0.301929103648377,0.301921705567174,0.301928879362638,0.301918876305385,0.301925810771508,0.301918556674915,0.301931959387176,0.301920688544616,0.301921617141085,0.301925113097944,0.301923967430808,0.301920276996654,0.301923143879626,0.301925806199287,0.301922474658174,0.301921789863188,0.301922576273514
"Km14_GAP",0.0994307539657895,0.099430225313868,0.099431191985928,0.0994309107353695,0.0994305825148876,0.0994295485671535,0.099430103119608,0.0994307460750271,0.0994318214844737,0.0994307897346266,0.0994285336935278,0.0994299083699874,0.0994308864429159,0.0994323593747745,0.0994314537682463,0.0994296780483235,0.0994306461717602,0.0994299505823053,0.0994304724051455,0.0994302298524074,0.0994306469601519,0.0994314079320369
"Km18_Ru5P",0.0475459019326469,0.0487703053190118,0.0471086332552718,0.0510273283893517,0.0473000419659208,0.0457609548276636,0.0488540547949402,0.0448103818475618,0.0516327062313564,0.0520942257828711,0.0470895135284691,0.050872318664836,0.0539624787800688,0.0502957244079223,0.0517842017670614,0.0483293220251857,0.0489060378822159,0.0471327103069076,0.0484093961989019,0.048329478986212,0.0439815900299786,0.0482454525178634
