"","SSA_00235","SSA_00304","SSA_00018","SSA_00216","SSA_00240","SSA_00091","SSA_00238","SSA_00187","SSA_00359","SSA_00013","SSA_00367","SSA_00123","SSA_00254","SSA_00126","SSA_00229","SSA_00010","SSA_00041","SSA_00151","SSA_00006","SSA_00156","SSA_00108","SSA_00209","SSA_00004"
"Km1_CO2",4.14066718540265,4.14060124532395,4.14049865814398,4.14057173817286,4.14056092164359,4.14053443192911,4.14055015203679,4.14061869378185,4.14057608895634,4.14060569665411,4.14058117232781,4.14060744266115,4.14056650887348,4.1405899644309,4.14054459428607,4.14057674084327,4.1405794420589,4.14062826557927,4.14046448939545,4.14055025885451,4.1405601148651,4.14065980297762,4.14058452788374
"Km2_HCO3",0.0294484303706095,0.029448370954977,0.0294478597896334,0.0294482832737644,0.0294486873518457,0.0294480740697124,0.029448666060823,0.0294486638955855,0.0294487644134796,0.0294484737525813,0.0294479665887921,0.0294479088940686,0.0294483483014609,0.0294481684358935,0.0294486143845257,0.0294481841626995,0.0294486191188321,0.0294487766882427,0.0294487388031263,0.0294486518515881,0.0294481306197381,0.0294479972042295,0.0294485043540817
"Km2_PEP",0.0968723006291925,0.0718711222478105,0.103692281344392,0.11547947653795,0.111572783819454,0.127514496290733,0.127390325844725,0.0859466829272539,0.103858508472769,0.107007494625317,0.104698986939358,0.111909885727909,0.088171419499847,0.0844739808532308,0.0663165718118121,0.0958738830804746,0.125610257555492,0.0728708872097993,0.106226950836372,0.0824821434557711,0.0919401417093069,0.0842899054332743,0.0927929860628209
"Km6_CO2",0.0144153339143071,0.0146106745277814,0.0152197132605421,0.0128602970925593,0.0113135338103855,0.0134617456999063,0.0144977253199555,0.0160001694429628,0.0140507147018297,0.0130342815856264,0.0171781161347232,0.0140658496433001,0.0130533425097665,0.0122388609303374,0.0126131634983215,0.0111123167425447,0.0133823508342515,0.0146436870244898,0.0136047427344185,0.0134974618447465,0.0108828712466649,0.0144077127354005,0.013928886374721
"Km6_O2",0.199355416812586,0.199353767315103,0.199358249185673,0.199357046988809,0.19935556101781,0.199356731010809,0.199357216655711,0.199356819741813,0.199355237651514,0.199354330754526,0.199356819106735,0.199359505837566,0.199358455117543,0.199357612941614,0.199358513046237,0.199355909959273,0.199355975572982,0.199355622333537,0.199353742410507,0.1993567820963,0.199354979864966,0.199356356517477,0.199356542745673
"Km7_PGA",6.70515312029783,6.70517465946268,6.7050440505856,6.70517683829766,6.70523274843265,6.70507581339682,6.70524756219984,6.70512343705082,6.70514978311968,6.7052091571287,6.70518008308214,6.70513572615902,6.70507056271637,6.70515831771387,6.70508803580532,6.7051519377389,6.70512467279644,6.70504525543877,6.70537872682583,6.70521031666709,6.70528562130631,6.70515913186089,6.70510191994827
"Km10_GAP",0.0566335705225826,0.0566341104215127,0.0566333418710416,0.0566336896758681,0.0566339551677299,0.056633570757073,0.0566338970944021,0.0566332863971256,0.0566338137146687,0.0566337150948518,0.0566337221665903,0.0566335555135777,0.0566328263639956,0.0566332973090055,0.056633008796869,0.05663420379852,0.0566337820139685,0.0566340808866674,0.0566342573942187,0.0566332686661954,0.0566340914475353,0.0566337426663743,0.056633396771508
"Km12_DHAP",0.547623355157564,0.547615025328426,0.547616491470561,0.547613472117763,0.547615676359812,0.547609599560153,0.547620345719227,0.547617783518709,0.547619156523295,0.547622475457373,0.547617517828796,0.547614246628241,0.54762040341083,0.547618114324747,0.547611163213088,0.547616855550752,0.547622123464505,0.547620938674188,0.547610180676248,0.547621142016362,0.547608815247233,0.547612865028183,0.547616567898075
"Km12_E4P",0.155683323137992,0.155287421652372,0.156059189169363,0.156484143621255,0.156114967033861,0.156133115745263,0.155807638094508,0.155921698368358,0.155662462652221,0.155944005588613,0.155621870887022,0.155997775444537,0.155852168106405,0.156109671924599,0.156188054585978,0.156335013489716,0.155612903998128,0.155479856024872,0.155458007384117,0.156017229877251,0.156695921577425,0.156210555866609,0.156071577712639
"Km14_GAP",0.173904008525629,0.177734634351975,0.178298037347636,0.196298200998263,0.170797668164341,0.165825483633051,0.197817409274921,0.170806003108027,0.177069353568558,0.164939648708014,0.159905808185991,0.18080859423316,0.153444439860807,0.170285051040181,0.167628872488601,0.145196699699266,0.179354422569251,0.172506318195539,0.153569130663433,0.167556776482684,0.146589581013923,0.163218178752614,0.164311920540162
"Ki18_Pi",5.46772098238955,5.2296735486486,5.59551950448807,5.38150072498642,5.46898617986576,5.30791999810699,5.74986804602205,5.32481212080018,5.27267265462137,5.28617482339924,5.47676167113367,5.57921628438304,5.39308368934798,5.41841463390047,5.51788449190971,4.96150562256945,5.51372156494398,5.2368011322891,5.81107715148704,5.39742711774814,5.31306832964442,5.24168864601791,5.4869976123991
"Km18_ATP",0.720354612389542,0.720340038198378,0.720340316645484,0.720348617692317,0.720344694867545,0.720342007226131,0.720352054763244,0.720351403487755,0.720349849855773,0.720348352750176,0.720336457191408,0.720341051700828,0.720348417621608,0.720351811629055,0.720349888378486,0.720346411549676,0.720350389621966,0.720352082843425,0.72033179043832,0.720350924932801,0.720339375200743,0.720347689520285,0.720353191334122
