"","SSA_00241","SSA_00209","SSA_00304","SSA_00123","SSA_00006","SSA_00005","SSA_00179","SSA_00062","SSA_00068","SSA_00119","SSA_00070","SSA_00204","SSA_00359","SSA_00096","SSA_00024","SSA_00227","SSA_00033","SSA_00299","SSA_00186","SSA_00091","SSA_00216","SSA_00312"
"Km2_HCO3",0.0616165937439271,0.0575144133166606,0.0616421623185677,0.0565646063004657,0.0635586444307696,0.040193475284275,0.0597067040129778,0.0544355830459433,0.0620447487354866,0.0578990550159278,0.0556298080063829,0.0636947928646313,0.0586702681794299,0.0562254096083136,0.0642460743465613,0.05688451085088,0.052052908970841,0.0580486400420583,0.0545133063724242,0.0562333621266217,0.0547461858084011,0.0558043260976976
"Km2_PEP",0.146589620217888,0.133254777421855,0.122128149265383,0.128895444309323,0.153054768126486,0.177866793467047,0.126030530451878,0.143213717246611,0.172475615318606,0.147062664497468,0.137400450294124,0.124884861484685,0.142386759206797,0.164718418853636,0.117201856194564,0.130321817667197,0.121166625458345,0.172093646949192,0.189222911207467,0.162220515932581,0.196426957307682,0.1686768451368
"Km6_CO2",0.0295231986589512,0.030538999068841,0.0266719645892601,0.02540673103087,0.0346955817744735,0.040269671828626,0.0272751685454541,0.0265011725704728,0.0240338204949365,0.027659507768871,0.0276052619398569,0.0293731469591218,0.027810229145443,0.022778181938144,0.0230402978071887,0.0286547556205379,0.0308009487917712,0.0284604293584378,0.0265128704231502,0.029820574879015,0.0291656428357087,0.0196725514636622
"Km6_O2",0.248095234722472,0.202384990180843,0.237838712699221,0.158966433767872,0.253395797745685,0.222135546051035,0.212179005198222,0.269676596311173,0.139423427847101,0.279219518423066,0.302294971764049,0.244714436030046,0.264885040813293,0.263467671281305,0.254021135048404,0.250547513821697,0.281530082046197,0.193916538588396,0.229805714215998,0.274114053747498,0.16929320274895,0.197917009968057
"Km7_PGA",3.91225524717835,3.40868917505789,3.80790063066053,4.11875725663275,3.88450507013974,3.80943451538783,3.94945196806443,4.28708673150694,3.56301462642933,3.71376173976297,3.9732325255999,3.9277843580263,4.09886065054685,3.87976875094315,4.20666807024066,3.87148018003867,4.36749443105633,3.42164194028014,4.66352768570056,3.70069477052104,3.56521671218666,3.71173074223245
"Km10_GAP",0.0572283645320728,0.0576173923442225,0.056778251529675,0.0464946568005676,0.0576532926469125,0.0689508934391021,0.0563606759919515,0.0491804255016244,0.0470531258032533,0.0540732312890425,0.0458970756393412,0.0539887349661298,0.046809064117537,0.0653444426181573,0.0560799588012249,0.0561591075802905,0.056469245820541,0.0507220261001945,0.0655260176035425,0.0454364962252148,0.0484036645715451,0.050939526372919
"Km12_DHAP",0.692117826595555,0.587385227185156,0.503272128231856,0.579516251208054,0.807538904311727,0.560054206767541,0.521335082632869,0.575024537247698,0.573107045397637,0.458822041267397,0.60280988957403,0.558496518056235,0.606467242564392,0.76192666644177,0.562224387845782,0.586649308270087,0.664130096753639,0.63506543319615,0.708020368290506,0.513629969901667,0.480261182642222,0.471296883009978
"Km12_E4P",0.221014965201939,0.251741054187464,0.238234529633874,0.233780102265494,0.0998196971178337,0.198205607530855,0.216598292261065,0.180503231478838,0.145816160626333,0.29901199877892,0.283859411528591,0.206256768294551,0.221611678315514,0.281192133063332,0.241203767713141,0.250102351888355,0.235729340048925,0.243226037559938,0.215353536774828,0.257509398030882,0.211749961927677,0.189360066867719
"Km14_GAP",0.090246405884414,0.137228301127603,0.117795030407014,0.120227008425605,0.0690695807746391,0.135055038139161,0.117562903900047,0.14277677320715,0.0705263351257256,0.150055159648121,0.105868403278561,0.147543254849874,0.112898569741632,0.0980614295259831,0.134946099140418,0.100707995325276,0.122192408015862,0.0903743772554888,0.142079293838657,0.126191873133199,0.143637861006013,0.104957911854764
"Km18_Ru5P",0.0578853044495899,0.0595047154603853,0.0580124779707856,0.056445237934656,0.0588526922479836,0.0519381777862905,0.0550700416272941,0.0587737498891799,0.049632444667283,0.0503629154479245,0.0410294255189603,0.0585808303497642,0.0559554862205964,0.0489103187900203,0.0536745390087725,0.0471847308998423,0.0552017026813826,0.0479483241431637,0.043612482778751,0.0456097380773411,0.0463794583335196,0.0498963595822508
"Ki57",0.268632340153161,0.230737529417495,0.313149925342444,0.318419167955841,0.0692692486768077,0.0100314416006671,0.308690147673935,0.217336167239029,0.23154396139296,0.265530058043016,0.258637407678553,0.238538348782211,0.216996167480535,0.284795487709928,0.206907636247002,0.318458467830421,0.242581939788706,0.293509733044381,0.241195402231665,0.206181459110174,0.245377058606262,0.235769596557385
"Vm6y22",0.0754277967978905,0.0756900520478397,0.0765704499923416,0.0723556546654849,0.0841630172214841,0.0802342712528174,0.0735372202810549,0.0750239457148027,0.0739613880853907,0.0753257928972382,0.0714369206521488,0.0726009178447702,0.0762959262803815,0.0733774813861972,0.0733103581595381,0.0722637584960096,0.0760604528865361,0.0743043137989409,0.0701450198956756,0.0698912766854356,0.0743280946165712,0.0723515293906171
"Jmaxy22",0.958540853757248,0.966203006400037,0.94890009536786,0.899078058889267,0.889997635874738,0.8567029154994,0.973026135590955,0.952632209746615,0.970816224365218,0.994339329832197,0.990104786644066,0.930652628970136,1.00220318198715,0.986460726990675,0.976678963502318,0.950415123987583,0.955606032409074,0.939761723196588,0.997382432689314,0.948408782645187,0.997382257933227,0.963211298848302
"KaRac",14.6026224976391,15.5647131688234,13.0649643690337,13.5588918005108,16.136850267354,15.1335905664935,11.205176388613,15.634576884622,13.2767127286531,13.5030289636399,17.2808300905628,12.646137518137,15.7642044920355,11.7498359304823,13.75771245262,15.8530873267429,15.4984656560602,15.7322324579541,12.5958566537615,9.0044509806653,10.8742223633846,10.8563425752688
"tao_ActRubisco",191.653362884101,217.058749478363,241.067174374629,187.415816959038,87.4363385193903,92.0057535663725,193.014724284173,214.519103250258,139.35640108477,246.125790232253,218.372900223912,211.672876885634,213.215824788961,206.383536763577,218.908197634561,249.492195952723,223.508472938133,188.974912646302,190.545853760334,190.045849986795,202.302589823204,197.234290368166
"Perm_CO2",0.116507299367314,0.132101558419521,0.092099589062913,0.122901017742123,0.113866745181162,0.13030121552337,0.133780330035181,0.135355820048977,0.114014880088076,0.151840844267842,0.133654576964055,0.142660818483532,0.12835957395892,0.115612284336826,0.126177575373353,0.122234633159726,0.12841380109899,0.146971607529471,0.143232232864754,0.136321948066523,0.127259815346755,0.140057117129612
"BBslope",2.77966333613934,2.87863501677076,2.78980053668742,2.74245626225313,3.01551680397774,2.80503847110698,2.82172441708485,2.77008935236387,3.00577510609968,2.80006275707507,2.86727526216637,2.96615215546851,2.9275765725753,2.86390254832814,2.89365698199967,2.93703068898258,2.78321934479682,2.89387617690668,2.84559063575956,2.95017730763722,2.91412442382239,2.84354931488018
"MRd",1.24638041590358,1.19557991833813,1.16683076349927,1.16831270912784,0.975546805245505,1.25925090196734,1.20079112179213,1.20999929080383,1.40287933115494,1.22782660127487,1.2785370748347,1.34281447323346,1.21892562291806,1.11781343277512,1.27733374429014,1.29362739031958,1.19025101931319,1.29648508098585,1.16591676890657,1.09064618937663,1.36332979377131,1.29509691123613
