Row,Km2_HCO3,Km6_CO2,Km6_O2,Km7_PGA,Km18_Ru5P,Ki57,Vm6y22,KaRac,tao_ActRubisco,BBslope,Vm6y23
SSA_00018,0.140948855180599,0.0122646537615375,0.0361775865170794,0.814706925422864,0.038340650109088,0.131340367142178,0.0912110835195611,5.35800141810405,888.200181762321,3.31011191348784,0.0483457558443319
SSA_00024,0.099700359273546,0.0994269330209705,0.554708820025162,2.31409835835349,0.0140803795151779,0.134598272686195,0.0846930490812906,1.7520365877643,264.017499547168,2.62361713669995,0.0457162594582058
SSA_00033,0.0796041360035102,0.00648550207777887,0.123110898535854,3.11128972598804,0.0268074467544855,0.106792890317279,0.0284408271425268,27.7241110499348,60.806765801691,2.89502433145869,0.0398872297226635
SSA_00041,0.0456704932811319,0.079621042312103,0.197477964634793,2.81936414666509,0.0282622786938426,0.318949602117229,0.0715348108731576,8.40173006242558,232.449442313111,2.93710856601563,0.0794935163769922
SSA_00050,0.0268439234691978,0.0664219240834784,0.960434763285327,1.00268943979269,0.0170003400914316,0.196574584548663,0.0492423910039713,7.62606822616339,60.6709759753789,2.44286826668164,0.0322691658345095
SSA_00062,0.00409301736411463,0.0102484204656391,0.422559596013412,0.584271035328533,0.0662372649042643,0.314263006283372,0.0419156272731852,25.7950666451532,208.456813155888,2.14474267823409,0.203296648348641
SSA_00067,0.0219014314268038,0.0176040266435621,0.288927139022926,4.4634869271212,0.0615646037037252,0.0680731404293905,0.0386058890036035,12.2671472802319,265.431058572499,4.24351856300709,0.0322745967164984
SSA_00068,0.0489386829633052,0.00907676283072822,0.102468908102771,0.534603134616111,0.0652456807246845,0.0375817428279739,0.060022352077133,58.4387356314951,195.263741448692,4.73868167195659,0.0548510436798542
SSA_00070,0.0769588473368691,0.0129879502069408,0.231676133614643,2.42480726088817,0.00515764333531595,0.673325980781812,0.034946404704717,2.42019849258065,155.114638107511,3.07289722721309,0.0358246928017498
SSA_00075,0.0242049207715887,0.0493947954985332,0.412467354619013,2.06349424568711,0.0441854098910552,0.188223909106058,0.0708624625921458,19.1199019420027,74.5217575236924,2.2803620798443,0.036108048825389
SSA_00079,0.0677517880963025,0.0260408144349357,0.404430455235301,2.24998636299367,0.0163106152279598,0.151914940833958,0.10298497264872,34.7971999905378,328.827436027777,3.08728580044377,0.0695277329774438
SSA_00080,0.0172323094088575,0.0075937448319938,0.450480318761567,5.64341596242755,0.031251090275402,0.0590439050164795,0.0365280720380843,17.9782526744732,57.2425369605277,3.50402362902436,0.0219253182262418
SSA_00091,0.0689604195176511,0.00779044882651557,0.104597537206308,1.76597531160846,0.126976999704464,0.187076649437645,0.0986113273348094,8.76721126520858,114.819561265452,3.08029306510053,0.0516211243562266
SSA_00096,0.0719060599612656,0.0157998830665297,0.0665993298841495,0.948304870442524,0.0959641693428507,0.134580853637172,0.303663614122885,4.44923348184167,166.92705662398,3.11694071958069,0.0870946393256596
SSA_00097,0.0676324054948382,0.00728959919593318,0.376047491490306,2.38899787316028,0.0703010865439217,0.220898549379605,0.0556626759592838,5.79580316574911,527.971139751475,2.75373287190636,0.0358818878434606
SSA_00105,0.0746831620373936,0.00821052837556378,0.203848080921424,1.75296574559065,0.161728317113293,0.341357752019297,0.113900553220102,4.86358901454958,189.072657491662,2.51911758962763,0.159647880842944
SSA_00108,0.0648152036998161,0.0234213325908233,0.148385616803503,0.936272466689122,0.0252070920510813,0.0947748563972811,0.0666265531006471,23.9831851467768,518.939684409267,3.63003636346852,0.0686364143122882
SSA_00110,0.10115965979513,0.0133813803055117,0.188441032749564,4.45415021576758,0.0105739659344323,0.0933207701590003,0.0804050853224787,31.3934589360482,545.392576340398,4.16046389690117,0.0825202237129729
SSA_00113,0.0715259035857621,0.0289581644492642,0.412609687800163,2.87715894766079,0.0457205722882525,0.238461398921502,0.0231859571738884,3.76301994553088,392.000426703069,2.90302069467631,0.0248388324023917
SSA_00119,0.0488828429916581,0.0211207498205368,0.229991623791869,3.11147808982383,0.0641329172758432,0.189532932815453,0.0797663415093983,15.4183383231844,296.759035410827,2.16749248661976,0.0820296860604998
SSA_00121,0.0738852302559708,0.0310946589853322,0.564488934957426,1.8041566345932,0.165303464610463,0.193804684050985,0.0580878621724439,14.8792403605953,507.7107446272,1.66640120808494,0.094860883449279
SSA_00123,0.0723229042694336,0.0282511345637943,0.462812577872686,1.33058007696187,0.0181449009948824,0.415291321734603,0.0573576729056341,25.0435758617901,256.283701173559,2.76165190598307,0.0536426856368221
SSA_00126,0.0665658226285156,0.0125672534476757,0.0964659310299579,1.22195902395919,0.0553981846817582,0.689676673729054,0.0900682237169849,17.6882858704318,370.272547431676,2.75311790093805,0.0328855987684324
SSA_00128,0.0235430916790753,0.00351958604562386,0.269471770970086,3.75426899697512,0.0237785907399576,0.0673853217676177,0.0371517236685492,15.604295522276,443.83589597217,2.43055074059975,0.028474083150293
SSA_00135,0.0761942431846712,0.00400701528331168,0.150072182275287,3.23553472206781,0.055554517077977,0.225342138319568,0.0352584681418272,7.18452543272204,152.556256535024,2.40262884821157,0.0276143903072162
SSA_00138,0.0442640497079385,0.0577554556117766,0.351837589604674,1.52566485450374,0.0114298740463413,0.0466900119036301,0.0744727236836312,25.7218326054648,55.1191088805551,3.99544437103536,0.0202415360446656
SSA_00139,0.0626450816941191,0.0038517881504849,0.649509518293622,3.10908622907248,0.0185068045008368,0.081381563033706,0.023195524930539,17.16787908893,97.6195689592814,3.05575523009029,0.0328754432609732
SSA_00151,0.0634090548672526,0.0114502762871749,0.344605945815345,1.64522979261045,0.0536753168499136,0.314065701886931,0.0372650823922488,4.50695445081776,662.638507304212,2.41319432867383,0.032332188546442
SSA_00156,0.0548076427972178,0.0143230677975564,0.666827358927172,1.13639032768455,0.00794563859088164,0.38163379415033,0.0371672396151474,2.95607645704305,126.203310211711,2.66688477321642,0.0247110708763597
SSA_00160,0.108291987482041,0.0572747726586016,0.143865294389998,2.74671218327271,0.0782357131615016,0.111701896816659,0.116205275631027,5.15619432341355,36.0272780973317,2.45561003380763,0.0390729736204873
SSA_00173,0.0764534179524863,0.0725835594802358,0.277179142946885,3.85530793166331,0.0286520965407482,0.173312794605474,0.138740846215787,6.00200032441992,531.957936812882,2.68956361535249,0.140928126794972
SSA_00178,0.0540793885155085,0.0242712263385651,0.161157150138505,2.92761286103097,0.0408312461898582,0.0889459535328749,0.0541193741705695,1.5988351592791,919.687036974307,3.46300123934002,0.0326048404992056
SSA_00179,0.028080104227347,0.0146152634558056,0.0451926709880461,6.44085476016414,0.0334322243249754,0.241288462390973,0.0488858009959658,8.05619808241212,312.478574555116,2.14279782261424,0.0552424776038419
SSA_00186,0.0606652157754318,0.0242774190646861,0.388852407236738,2.71366566964554,0.0161402312484105,0.139536438711227,0.0552285814601901,14.3966488333095,718.582000174453,3.513568591564,0.0664944443969631
SSA_00187,0.00552652075025157,0.0118139558075978,1.01888275833724,1.43969268066326,0.0153530917974863,0.198524057328871,0.0264229670771451,10.5820922636029,127.367705926452,2.95707557125039,0.0241578098080058
SSA_00197,0.00974264900908326,0.00969696904063882,1.02503372688547,5.62241839440263,0.0206415469805364,0.232270902133852,0.0307685237181798,2.0264985032853,62.7391365478586,2.2555091372476,0.0225846110222684
SSA_00204,0.0790712998468062,0.0113962526376488,0.368901905799671,2.25658137022063,0.0673680195860103,0.226907544501157,0.0343837953274808,5.8638149024889,579.023867137754,2.41316459651641,0.0360829392607557
SSA_00209,0.0291049370097007,0.00714997479910709,0.146574884027974,1.8913717765789,0.0659569317763495,0.0791286347065741,0.0232068713656014,11.9335450249968,78.1925285873155,2.35998275017505,0.0323723621521993
SSA_00216,0.1075631517722,0.00366577276152099,0.329637242103882,1.43409445764262,0.00802321290989589,1.16052241389795,0.0302691544732108,15.8082586366726,310.748932338677,2.47996456237539,0.0342244230304246
SSA_00222,0.0585363766272187,0.01596040267415,0.270390670269004,7.21701484459066,0.0286927495967284,0.149876658720483,0.0539133726515242,15.1774528063481,70.8450084445042,2.46235616834234,0.0789844263640621
SSA_00227,0.0627658151023897,0.00281498286507106,0.186272266519306,4.37272277336147,0.017592101242482,0.174819400204689,0.0320210262962026,17.0152027058474,97.6164414596314,2.7076708180815,0.0234214142365147
SSA_00229,0.0657180882082305,0.0120187340791825,0.14102872372594,1.13523725231266,0.100535701676661,0.0662585814628317,0.0629668273846633,21.1851507825047,331.556310007349,3.1113984809001,0.177934671856749
SSA_00235,0.0488514276893935,0.0400412729835304,0.399170692491795,1.955151702886,0.118869649262738,0.0657588482062135,0.0429303389250468,5.41352110200365,150.134787172733,4.17583974407593,0.0696768026793454
SSA_00238,0.101771862419207,0.00683366084884981,0.0267938665021027,2.96602030881077,0.0570735388649923,0.345094555750682,0.058544483966314,11.3787486964306,246.655209026319,3.07906219621773,0.0378776593764353
SSA_00239,0.0556575547189734,0.00413789319888502,0.110513710527656,2.89473757576575,0.101939816255903,0.0771020572358283,0.0465798672479311,16.1463262945945,135.48227725832,3.71074397404052,0.0431695342208384
SSA_00240,0.0170276083723624,0.00756736319845159,0.136077613027155,7.50545939237309,0.0104765169603585,0.0678547862192309,0.0339412091237455,6.51629103436534,208.982347936414,3.11248561023243,0.0448686431661809
SSA_00241,0.0150436257005278,0.00841049056024472,0.214810855620497,1.76874806458994,0.0768564899861904,0.153993807600179,0.0712758661802333,44.5289823426507,243.613331448025,1.68973345583335,0.0402673360826671
SSA_00254,0.0611744009471987,0.0123654427252785,0.173284460214706,1.8506260474853,0.0868990535145707,0.140462089559352,0.0424210166067739,2.46391510894505,326.571978379514,2.79967912274981,0.0322615077325717
SSA_00262,0.0798592004931602,0.0173378215152257,0.404632156426091,2.88043122958387,0.0794071959393168,0.14893039205714,0.0383258698391295,2.18167147191227,214.103364991354,3.36663171510564,0.0370828526522498
SSA_00271,0.00219298092662663,0.00933570966241104,0.274943120135396,0.561623717912803,0.0390988698715388,0.33097817027732,0.0328744040865121,16.9242385032554,195.792673911065,1.26300722845353,0.181686550052421
SSA_00275,0.0537186019847059,0.0232846648288868,0.383588271798533,4.35422488061416,0.0319422687973705,0.249885165133173,0.0384464502104201,3.19474568794749,170.621727961696,2.87027138054898,0.0383782025946689
SSA_00279,0.0446387726997868,0.0216320960492445,0.194074720730564,10.0670429086783,0.0427305472263356,0.192303427600676,0.0726053632096967,8.6571390256008,380.413715810776,3.37284671665892,0.0571499232661256
SSA_00286,0.0503586823515292,0.063990649049491,0.164180900309516,1.47085595529988,0.0189904774756094,0.241865411574614,0.0719716887509322,14.8445465140682,260.033681005144,2.96852778765427,0.0679937400118588
SSA_00299,0.112656105877426,0.0113646332418026,0.450879377240842,2.61483685003907,0.0591214926554631,0.53221915676249,0.0702641183420462,1.49244153976426,309.656054775246,3.03914204138154,0.0549874153603475
SSA_00304,0.0800055885124989,0.00493796239728189,0.255577987573248,8.04298611435246,0.0163946516016866,0.215966280413846,0.0438404309781373,13.4404870484238,328.687132190124,2.60929275779876,0.0387072955495152
SSA_00312,0.0733406510797894,0.00386643273721385,0.0909895437867992,0.873178937853447,0.0105255120276125,0.0566795543132677,0.0497915390381548,11.909624104078,835.791934989059,4.65466258877956,0.0501430589263565
SSA_00359,0.0447716006614559,0.0110832199417733,0.0307957032597344,1.2532291947632,0.0482484240631216,0.148728409257744,0.0893372940352556,34.702725489283,196.228373250933,2.95101584264113,0.0518938209311241
SSA_00367,0.0765363517241344,0.0351507116417179,0.135016681483123,0.583139838859349,0.0584462184425836,0.102478747043496,0.182869862255439,42.1850327122283,80.3705828354564,3.29789181464316,0.0311309936018917
